employee_id,employee_pin,emp_job_status_id,emp_job_status_name,office_id,office_code,office_type_id,religion_id,religion,religion_id_updated
309238596768,1537233,7,REDUNDANCY,213,0565,5,0,Islam,6
206158452703,1418667,9,RESIGNATION,2963,4833,5,0,Islam,6
206158478767,1529255,9,RESIGNATION,2291,3606,5,0,Islam,6
206158495168,1531611,9,RESIGNATION,222,0394,5,0,Islam,6
309238590254,1536359,14,END CONTRACT,583,0482,5,0,Islam,6
206158479635,1530133,9,RESIGNATION,436,2748,5,0,Islam,6
206158453429,1109263,14,END CONTRACT,195,0496,5,0,Islam,6
206158431526,1140670,9,RESIGNATION,1836,2923,5,0,Islam,6
206158449884,1128622,15,Discontinuation,541,0636,5,0,Islam,6
206158434731,1136816,9,RESIGNATION,1696,8494,5,0,Islam,6
206159132991,1532671,9,RESIGNATION,260,2274,5,0,Islam,6
206158478684,1529171,9,RESIGNATION,731,5680,5,0,Islam,6
206158452971,1409061,9,RESIGNATION,1461,7136,5,0,Islam,6
206158443743,1420395,9,RESIGNATION,116,5679,5,0,Islam,6
206158478257,1528740,14,END CONTRACT,613,5647,5,0,Islam,6
206158450034,1413207,15,Discontinuation,118,0642,5,0,Islam,6
206159132961,1532637,9,RESIGNATION,1011,5940,5,0,Islam,6
206158449750,1415507,15,Discontinuation,541,0636,5,0,Islam,6
206158449725,1522160,15,Discontinuation,322,0608,5,0,Islam,6
206158479466,1529963,14,END CONTRACT,1076,9963,5,0,Hindu,5
206158495916,1531118,14,END CONTRACT,256,2713,5,0,Islam,6
206158452371,1415896,9,RESIGNATION,496,0167,5,0,Islam,6
206158465117,1526622,9,RESIGNATION,523,0310,5,0,Islam,6
206158433090,1403475,14,END CONTRACT,1328,HR1638,5,0,Hindu,5
206158454925,139036,9,RESIGNATION,293,2723,5,0,Hindu,5
206158479044,1529541,14,END CONTRACT,307,2722,5,0,Islam,6
206158433392,1411041,14,END CONTRACT,307,2722,5,0,Islam,6
206158432998,1122648,14,END CONTRACT,307,2722,5,0,Hindu,5
206158449540,1188851,10,CLOSE FILE,1517,8938,5,0,Islam,6
206158476452,1527361,9,RESIGNATION,418,0333,5,0,Islam,6
206158496287,1531830,9,RESIGNATION,696,0472,5,0,Islam,6
206158462736,1121438,9,RESIGNATION,316,0397,5,0,Islam,6
206159134983,1533427,10,CLOSE FILE,535,3899,5,0,Islam,6
206158434473,1196601,9,RESIGNATION,1791,8891,5,0,Islam,6
206158433093,1107826,14,END CONTRACT,1544,8174,5,0,Islam,6
309238586395,1534641,10,CLOSE FILE,397,0461,5,0,Islam,6
206158449434,1176908,9,RESIGNATION,839,0261,5,0,Islam,6
206158478678,1529164,9,RESIGNATION,398,0273,5,0,Islam,6
206158447442,1177928,9,RESIGNATION,807,1411,5,0,Islam,6
206158434001,1121280,9,RESIGNATION,1321,9138,5,0,Islam,6
206158453699,1411373,14,END CONTRACT,2734,0151,5,0,Islam,6
206158453866,1525629,14,END CONTRACT,2734,0151,5,0,Islam,6
206158435165,1524775,9,RESIGNATION,1006,2294,5,0,Islam,6
206158455670,2002416,9,RESIGNATION,2867,HR6330,5,0,Hindu,5
206158476520,1527439,9,RESIGNATION,886,5286,5,0,Islam,6
206158444057,1110631,21,Contract Discontinue,196,0552,5,0,Islam,6
206158495621,1531648,21,Contract Discontinue,196,0552,5,0,Islam,6
206158443828,1110639,21,Contract Discontinue,196,0552,5,0,Islam,6
206158444823,1110684,21,Contract Discontinue,196,0552,5,0,Islam,6
206158444594,1110674,21,Contract Discontinue,196,0552,5,0,Islam,6
206159134903,1533346,14,END CONTRACT,7,0225,5,0,Hindu,5
206158495931,1530970,14,END CONTRACT,429,0328,5,0,Islam,6
206158472791,1526864,14,END CONTRACT,14,0258,5,0,Islam,6
309238586411,1533667,14,END CONTRACT,648,0226,5,0,Islam,6
309238586514,1533940,14,END CONTRACT,100,0224,5,0,Hindu,5
206158451445,1173065,9,RESIGNATION,963,1412,5,0,Islam,6
206159135004,1533450,14,END CONTRACT,429,0328,5,0,Islam,6
206158445753,1408051,21,Contract Discontinue,2749,9259,5,0,Islam,6
206158464526,1526438,21,Contract Discontinue,2749,9259,5,0,Islam,6
206158479347,1529846,14,END CONTRACT,758,0449,5,0,Islam,6
206158450097,1413001,9,RESIGNATION,2616,0606,5,0,Islam,6
206158479337,1529836,14,END CONTRACT,758,0449,5,0,Islam,6
206158495395,1530795,14,END CONTRACT,743,0327,5,0,Islam,6
206158449968,1410110,7,REDUNDANCY,2616,0606,5,0,Islam,6
206158444046,1421581,9,RESIGNATION,106,5764,5,0,Islam,6
206158495437,1530793,14,END CONTRACT,743,0327,5,0,Islam,6
206158463716,1526346,14,END CONTRACT,743,0327,5,0,Islam,6
206158432991,1107869,14,END CONTRACT,1545,6515,5,0,Hindu,5
206158433389,1414018,14,END CONTRACT,1477,HR2024,5,0,Islam,6
309238586336,1533776,14,END CONTRACT,256,2713,5,0,Hindu,5
206158436305,1403829,9,RESIGNATION,919,5804,5,0,Islam,6
206158433147,1403536,9,RESIGNATION,2698,2707,5,0,Hindu,5
206159132520,1532179,10,CLOSE FILE,360,0211,5,0,Islam,6
206158445831,1407885,21,Contract Discontinue,299,0297,5,0,Islam,6
309238586590,1535191,10,CLOSE FILE,2137,1311,5,0,Islam,6
